StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,HasReviews,RatingForAnalysis
c4vg,Cafe France - Cardinal Santos Medical Center,Sandwiches,5.0,151,San Juan,True,5.0
c58z,Chooks To Go - Pardo,Chicken,5.0,244,Cebu City,True,5.0
c59b,The Barista Cup - Katipunan,Beverages,0.0,0,Quezon City,False,
c5ba,Hokkien Chinese Restaurant - Davao,Ulam,4.7,52,Davao City Davao Del Sur,True,4.7
c5fs,Hotbox Katipunan,Silog,0.0,0,Quezon City,False,
c5gm,Master Siomai - Robinsons Place Ormoc,Siomai,4.9,95,Ormoc Leyte,True,4.9
c5ie,KARAAGE MOGAMI - KABUKI FOOD DECK,Japanese,5.0,76,Makati City,True,5.0
c5jp,McDonald's - Malolos South,Fast Food,4.9,17339,Malolos Bulacan,True,4.9
c5kq,Al Jograts Persian Grill - Maginhawa,Middle Eastern,5.0,2393,Quezon City,True,5.0
c5lo,Smash It: Burgers & More - Fairview,American,5.0,451,Quezon City,True,5.0
c5mm,Jos Larang and Grill - Pardo,Asian,5.0,918,Cebu City,True,5.0
c5pj,VIET NAM NO 1 RESTAURANT - Meridian,Unknown,4.6,13,Pasay City,True,4.6
c5qh,Jamba - Robinsons Place Manila,Beverages,5.0,867,Manila,True,5.0
c5rn,Watami - Vista Malolos,Japanese,0.0,0,Malolos Bulacan,False,
c5s0,PICKUP COFFEE - Citi Bank BGC,Coffee,5.0,414,Taguig City,True,5.0
c5tz,Yori Jori Korean Restaurant - Damosa,Asian,4.9,382,Davao City Davao Del Sur,True,4.9
c5uc,Pancit Ng Taga Malabon - Novaliches,Pancit,5.0,588,Quezon City,True,5.0
c5xw,Chixotic Wings - Anakbayan Street,Chicken Wings,4.2,27,Manila,True,4.2
c5zk,Max's Restaurant - Ayala Cebu,Chicken,4.9,379,Cebu City,True,4.9
c661,Ray's Chicken - IT Park Cebu,Chicken,0.0,0,Cebu City,False,
c667,Ergo's Lechon Manok Atbp. - Project 4,Chicken,0.0,0,Quezon City,False,
c67q,Workplace Café - Raintree Mall,Coffee,4.7,36,Cebu City,True,4.7
c6a7,Singko Star Lucky Fried Chicken - Katipunan Avenue,Fried Chicken,5.0,51,Quezon City,True,5.0
c6by,Tonkatsuya - Palm Tower B,Japanese,5.0,241,Makati City,True,5.0
c6cj,Jhunlyn's Food Place - South Road,Filipino,4.9,467,Cebu City,True,4.9
c6g1,Egg House - SM North The Block,Desserts,0.0,0,Quezon City,False,
c6g4,Chooks to Go - Gen Natividad Taguig,Chicken,5.0,33,Taguig City,True,5.0
c6hf,Gino's Sisig Lechon Belly De Cebu - Perez Boulevard,Filipino,4.9,554,Dagupan Pangasinan,True,4.9
c6i1,EBC - C&B Circle Mall,Snacks,5.0,536,Marikina,True,5.0
c6jq,Higala Lechon Manok & Liempo - Basak San Nicolas,Lechon,5.0,153,Cebu City,True,5.0
c6jt,Paluto Nga Po Since 2005 - Pritil,Sisig,5.0,3176,Manila,True,5.0
c6kj,Chefboy Negro - Masinop,Filipino,5.0,588,Malolos Bulacan,True,5.0
c6lx,Happy Kopi - Rivera Street Dagupan,Milk Tea,0.0,0,Dagupan Pangasinan,False,
c6m9,Ruby n' Shayne Cafe,Coffee,0.0,0,Manila,False,
c6tk,Five Star Chicken - San Pablo Malolos,Chicken,5.0,517,Malolos Bulacan,True,5.0
c6tm,Halo-Halo Story - SM City Center Pasig,Desserts,4.9,23,Pasig City,True,4.9
c6vh,CoCo Fresh Tea & Juice - Century Mall,Milk Tea,5.0,10715,Makati City,True,5.0
c6vk,Lots'a Pizza - Greenhills Shopping Center,Pizza,5.0,258,San Juan,True,5.0
c6yb,Sherwin's Il Cucina - Deca Homes,Pizza,4.9,138,Davao City Davao Del Sur,True,4.9
c72r,Kang Patrick Restaurant - Santa Cruz Street,Filipino,4.7,59,Ormoc Leyte,True,4.7
c769,Gang Gang Boneless Fried Chicken - Ortigas Avenue,Fried Chicken,5.0,1077,Pasig City,True,5.0
c783,MeokBang Kbbq - Makati,Filipino,0.0,0,Makati City,False,
c7a6,Mexicali - Mother Ignacia Avenue,Chicken Wings,0.0,0,Quezon City,False,
c7co,KFC - Edsa Central,Fast Food,4.9,5074,Mandaluyong City,True,4.9
c7df,Dencio's - Medical City,Filipino,4.4,16,Pasig City,True,4.4
c7dw,Tatay Rene's Pansitan - Toril,Filipino,5.0,547,Davao City Davao Del Sur,True,5.0
c7en,CoCo Fresh Tea & Juice - SM Lanang,Milk Tea,5.0,4656,Davao City Davao Del Sur,True,5.0
c7li,Samurai Foods - Cash & Carry,Takoyaki,5.0,414,Makati City,True,5.0
c7lj,Chachago - Sycamore Prime Building,Beverages,5.0,93,Muntinlupa City,True,5.0
c7qt,Tomatito - Estancia,American,0.0,0,Pasig City,False,
c7ra,Viajera Dine and Cafe - Gensan Drive,Korean,5.0,116,Koronadal South Cotabato,True,5.0
c7uc,Doon Thai and Asian Fusion Cuisine - Magallanes,Thai,5.0,320,Makati City,True,5.0
c7uf,Ramen Nagi - Ayala Malls Feliz,Ramen,5.0,159,Marikina,True,5.0
c7w0,Seven o'clock Cafe - Scout Castor,Italian,0.0,0,Quezon City,False,
c7yh,Sisig Hooray - UST Multi-Deck Carpark,Sisig,4.8,743,Manila,True,4.8
c83j,Jayrence Food Hub - The Barracks,Rice Bowl,4.8,52,Cebu City,True,4.8
c87x,Las Flores - S'Maison,American,0.0,0,Pasay City,False,
c8bc,Roadway Cafe & Bar - Gensan Drive,Beverages,4.9,199,Koronadal South Cotabato,True,4.9
c8fg,Pancake House - Shangri-La,American,5.0,185,Mandaluyong City,True,5.0
c8lf,Sakura Musubi - Robinsons Galleria,Seafood,4.9,70,Quezon City,True,4.9
c8mm,Masterfruitee - Agdao,Fruit Shake,4.9,860,Davao City Davao Del Sur,True,4.9
c8np,Yellow Cab - Malolos Kapitolyo,Pizza,5.0,1418,Malolos Bulacan,True,5.0
c8qy,Double B Burgers - Santa Ignacia Street,Burgers,5.0,22,Quezon City,True,5.0
c8rd,Sisigsarada - Rada Street,Sisig,4.9,1088,Makati City,True,4.9
c8rk,Reyes Barbecue - Ayala Malls Feliz,Chicken,5.0,123,Pasig City,True,5.0
c8rm,Jafar's Shawarma - Vibo Place,Wraps,5.0,3490,Cebu City,True,5.0
c8sc,Southblend x Tatakoyaki - Muntinlupa,Beverages,5.0,754,Muntinlupa City,True,5.0
c8tu,Beanukid Bake & Brew - Kantina Food Park,Beverages,5.0,92,Valencia Bukidnon,True,5.0
c8y2,Hong Kui Jia - Ags Plaza Washington Street,Asian,0.0,0,Makati City,False,
c8zh,Daily Dose - Gensan Drive,Coffee,5.0,544,Koronadal South Cotabato,True,5.0
c95x,Nono's - Greenfield,Sandwiches,4.5,16,Mandaluyong City,True,4.5
c97e,Ala Eh! Batangas Lomi And Pares - Del Monte Avenue,Filipino,5.0,547,Quezon City,True,5.0
c98m,R.Lapid's Chicharon & Barbecue - S&R Alabang,Snacks,0.0,0,Muntinlupa City,False,
c9av,Tasty Panda - Dela Rosa,Chicken,5.0,2858,Makati City,True,5.0
c9az,The Potion,Beverages,0.0,0,Manila,False,
c9ew,Luk Yuen - Greenhills,Chinese,4.9,763,San Juan,True,4.9
c9hf,Tapadera - Buma Building,Filipino,4.9,87,Makati City,True,4.9
c9hs,SAMBAL by Spice Fusion Restaurant - Ayala Center,Asian,4.9,216,Cebu City,True,4.9
c9hx,KFC - Alabang Town Center,Fast Food,4.9,2249,Muntinlupa City,True,4.9
c9ie,Rice Rocket - Blue Bay Walk,Asian,5.0,207,Pasay City,True,5.0
c9iw,RSB Takoyaki - Gaisano Valencia,Takoyaki,4.9,108,Valencia Bukidnon,True,4.9
c9js,Kapihan ni Lumaya - Palm Grass Hotel,Chicken,0.0,0,Cebu City,False,
c9kf,Mamak Kopitiam - Glorietta 4,Rice Bowl,0.0,0,Makati City,False,
c9ms,Johnn Lemon - Venice Grand Canal Mall,Beverages,5.0,248,Taguig City,True,5.0
c9mt,Thai Mango By Chef Kim - Makati,Thai,5.0,1943,Makati City,True,5.0
c9pw,La Stanza Meetings Events and Lifestyle Club - JM Panganiban Street,Filipino,5.0,129,Marikina,True,5.0
c9qc,Haro Haro - Victory Pasay Mall,Milk Tea,5.0,131,Pasay City,True,5.0
c9ts,Candy Corner - Market! Market!,Desserts,5.0,30,Taguig City,True,5.0
c9w5,Modern Shanghai - MOA,Chinese,0.0,0,Pasay City,False,
c9ze,Zagu - Champaca Street,Beverages,5.0,355,Taguig City,True,5.0
ca14,Maiora - Loyola Heights,Asian,0.0,0,Quezon City,False,
ca3s,Avocadoria.ph - Uptown Mall,Ice Cream,5.0,28,Taguig City,True,5.0
ca3x,Sulit Shawarma! - BGC,Shawarma,4.9,413,Taguig City,True,4.9
ca6h,Civica Food and Beverage House - Union Civica,Coffee,0.0,0,Quezon City,False,
ca81,LiberTea MilkTea – SM Lanang,Milk Tea,4.9,118,Davao City Davao Del Sur,True,4.9
caip,Tomo Kopi SPH - C Guzman Street,Coffee,5.0,301,Davao City Davao Del Sur,True,5.0
cajz,Mamit's Crispy Pata- E Rodriguez,Filipino,0.0,0,Quezon City,False,
canu,Mang Domeng's Bibingka - Mirea Residences,Cakes,4.6,11,Pasig City,True,4.6
cara,Pasta Bella - Poblacion,Pasta,4.9,120,Makati City,True,4.9
cax5,Dot Coffee - Ayala Malls Manila Bay,Coffee,5.0,155,Manila,True,5.0
cb09,Chammie - Tomas Morato,Filipino,5.0,893,Quezon City,True,5.0
cb1t,D.R Burger - Santa Lucia,Burgers,5.0,41,Quezon City,True,5.0
cb7n,Wapeul - New Era,Siomai,0.0,0,Quezon City,False,
cb7y,Urbanica Milk Coffee - SM City Davao,Coffee,5.0,1377,Davao City Davao Del Sur,True,5.0
cbdh,Bingbing's Bulaloan - Matina Aplaya,Bulalo,4.9,191,Davao City Davao Del Sur,True,4.9
cbe0,Cold Sip - Malibay,Beverages,4.8,38,Pasay City,True,4.8
cbef,DHB Snack House - Meralco Street,Fast Food,4.9,2581,Taguig City,True,4.9
cbgb,Sunnypoint Bakeshop - Pichon,Bread,4.9,177,Davao City Davao Del Sur,True,4.9
cbhs,Pizza Dash - Antonio Ave,Fast Food,4.9,48,Pasig City,True,4.9
cbjm,Macao Imperial Tea - SM Lanang,Beverages,4.7,103,Davao City Davao Del Sur,True,4.7
cbk2,Palgakdo - Robinsons Galleria,Korean,0.0,0,Quezon City,False,
cbk8,Shawarma And Kebab House - Mamay Road,Shawarma,5.0,218,Davao City Davao Del Sur,True,5.0
cbke,Bulalo World Express - Pitogo Kalayaan,Bulalo,4.9,207,Taguig City,True,4.9
cbmy,Potato Giant - Puregold Mindanao Avenue,Fries,5.0,32,Quezon City,True,5.0
cbn6,Partners Pares - Roosevelt,Filipino,5.0,1442,Quezon City,True,5.0
cbn8,Holy Chick! - White Plains Ave,Chicken,0.0,0,Quezon City,False,
cbtn,Kisaw Brewders Kafe - Tambayan ni Filemon,Coffee,5.0,18,Cebu City,True,5.0
cbz5,Kkopi.Tea / Hiro-aki Italian Pizza - MC Square,Beverages,5.0,132,Quezon City,True,5.0
cc0p,Gotobox - Southgate Mall,Filipino,4.9,287,Makati City,True,4.9
cc29,RAMEN AVENUE - Sampaloc,Asian,5.0,649,Manila,True,5.0
cc5l,Smash It: Burgers & More - Manila,American,4.9,2197,Manila,True,4.9
ccbh,Manam's Pancit Pancitan - Estancia,Filipino,4.9,36,Pasig City,True,4.9
ccbm,Rice and Shine - Pasay,Silog,5.0,1130,Pasay City,True,5.0
ccc3,Grill Alley - San Mateo Street,Japanese,5.0,37,Makati City,True,5.0
ccgf,Masawrap - UN Square,Shawarma,0.0,0,Manila,False,
ccno,FCJ Pizza - Puregold Malolos,Pizza,5.0,1027,Malolos Bulacan,True,5.0
ccoe,SELECTA ICE CREAM-MOONLEAF CIRCUIT MANOR HOTEL MAKATI,Ice Cream,5.0,91,Makati City,True,5.0
ccpe,Ferino's Bibingka - SM Megamall,Filipino,0.0,0,Mandaluyong City,False,
ccsd,Conlu Bread and Pastry Shop - Ecoland,Cakes,5.0,607,Davao City Davao Del Sur,True,5.0
ccsi,Abuela Cantina - San Juan,Wraps,0.0,0,San Juan,False,
ccx2,Scam Riders Resto Bar - Santa Cruz,Filipino,0.0,0,Manila,False,
ccxm,Being Juice -  SM North Edsa,Beverages,0.0,0,Quezon City,False,
ccyq,Corleone's Italian Restaurant - Makati,Italian,2.2,13,Makati City,True,2.2
ccyv,Mala Malatang - Senior Gil J Puyat Avenue,Asian,4.8,49,Makati City,True,4.8
cd18,Don Benito's - Pateros A,Cakes,5.0,292,Makati City,True,5.0
cd1t,24/7 Eats - BGC,Snacks,5.0,2193,Taguig City,True,5.0
cd8f,Five Star Chicken - Tandang Sora,Chicken,5.0,22,Quezon City,True,5.0
cdej,Shell Cafe - Bago Aplaya,Coffee,0.0,0,Davao City Davao Del Sur,False,
cdio,Brew Nook Cafe - Barangay Socorro,Filipino,0.0,0,Quezon City,False,
cdn4,Gotchu Jang: Korean Bowls - Marikina Heights,Korean,5.0,454,Marikina,True,5.0
cdnp,Cafe Amazon -  Robinsons Cyber Omega,Coffee,5.0,314,Pasig City,True,5.0
cdqh,Randy's Donuts - UP Town Center,American,0.0,0,Quezon City,False,
cdqs,Cloudbrew Cafe - España Boulevard,Milk Tea,4.7,2015,Quezon City,True,4.7
cdwb,DuoBrew - Tisa,Filipino,0.0,0,Cebu City,False,
cdzv,Turks - Alabang Town Center Food Choices,Shawarma,0.0,0,Muntinlupa City,False,
ce14,PICKUP COFFEE - Graceland Mall Malolos,Coffee,5.0,409,Malolos Bulacan,True,5.0
ce1n,Babaghanoosh! - Kapitolyo,Shawarma,5.0,86,Pasig City,True,5.0
ce1x,"Clara's French Crepes - Streetscape, Banilad",Cakes,4.9,80,Cebu City,True,4.9
ce21,Chelsy's Burger - San Antonio Matina,Burgers,4.9,39,Davao City Davao Del Sur,True,4.9
ce7k,BUDS' CAFE - Blas Ople Diversion Road,Coffee,4.9,11,Malolos Bulacan,True,4.9
ced6,Chifan Restaurant,Asian,0.0,0,Makati City,False,
cejo,Kambal Inasal - Krus Na Ligas,Chicken,0.0,0,Quezon City,False,
celf,Hakata Express - Robinsons Magnolia,Japanese,0.0,0,Quezon City,False,
cenj,Dragon Boba Tea House - Makati,Milk Tea,5.0,734,Makati City,True,5.0
ceug,Rice Rocket - Connecticut,Asian,0.0,0,Mandaluyong City,False,
cevm,33OZ Cafe - LG Garden Walk,Coffee,0.0,0,Lapu-Lapu City Cebu,False,
cezt,Wildflour Burger - Greenbelt 3,American,0.0,0,Makati City,False,
cf02,LUCK GARDEN SEAFOOD TEA HOUSE - Manila,Chinese,5.0,136,Quezon City,True,5.0
cf7d,Saige - Maginhawa,Rice Bowl,5.0,60,Quezon City,True,5.0
cffh,Sizzling Palace - Isetann,Filipino,4.9,400,Manila,True,4.9
cfhi,Buko Loco - WalterMart Makati,Fruit Shake,5.0,125,Makati City,True,5.0
cfjc,Mama Lou's Italian Kitchen - Ayala 30th,Italian,4.9,12,Pasig City,True,4.9
cfn1,Mexicano Bueno - Pasig,Rice Bowl,3.4,15,Pasig City,True,3.4
cfph,Minute Burger - Mayombo,Burgers,5.0,265,Dagupan Pangasinan,True,5.0
cfyg,Authentic Binondo Pancit Lechon Macau - Sampaguita Street,Chinese,4.9,91,Makati City,True,4.9
cfyn,Chawadicup - San Juan,Milk Tea,0.0,0,San Juan,False,
cg36,Booze & Brews Bar & Cafe - Salcedo Village,Beverages,0.0,0,Makati City,False,
cg6c,"Mix & Match Jollibee, Mang Inasal, Chowking & Greenwich - CityMall Bacalso",Unknown,5.0,5585,Cebu City,True,5.0
cg6e,Pansititoy - Bacaca,Pancit,5.0,410,Davao City Davao Del Sur,True,5.0
cg9e,Shawarma Shack - Matina Aplaya,Shawarma,5.0,864,Davao City Davao Del Sur,True,5.0
cgg4,Matcha Bar by Ken and Co. - North Fairview,Coffee,0.0,0,Quezon City,False,
cggs,Kurofune Japanese Unagi Restaurant-MALATE,Filipino,0.0,0,Manila,False,
cggw,Five Star Chicken - Rainbow Street Marikina,Chicken,0.0,0,Marikina,False,
cgj8,Guilt Free - Greenbelt 5,Healthy,4.9,168,Makati City,True,4.9
cgj8,Guilt Free - Glorietta 4,Healthy,4.9,164,Makati City,True,4.9
cgk4,Mang Jose Lechon at Inasal - Kapitolyo,Chicken,0.0,0,Pasig City,False,
cgno,Cafe Moni - Acacia Street,Coffee,5.0,20,Cebu City,True,5.0
cgsh,Manmaru Japanese Restaurant - Tomas Morato,Japanese,5.0,81,Quezon City,True,5.0
cgv7,Gugu Manju - Ayala Circuit Makati,Korean,5.0,184,Makati City,True,5.0
cgwe,Mr. Belly - Porras Street,Bulalo,0.0,0,Davao City Davao Del Sur,False,
cgxq,Mixue Ice Cream & Tea - Montillano Alabang,Milk Tea,5.0,105,Muntinlupa City,True,5.0
cgyu,Cafe Amazon - Manhattan Parkway,Coffee,5.0,368,Quezon City,True,5.0
ch03,Louie's Buko - SM Megamall,Fruit Shake,0.0,0,Mandaluyong City,False,
ch21,24/7 Wings - Pasay,Chicken Wings,4.9,373,Pasay City,True,4.9
ch87,Yoshinoya - SM Megamall,Japanese,4.9,702,Mandaluyong City,True,4.9
ch9a,Dunkin Donuts - Santa Cruz,Donut,5.0,104,Koronadal South Cotabato,True,5.0
chch,Terry's Bistro - Streetscape Mall Cebu,Asian,4.3,25,Cebu City,True,4.3
cheg,Kakay's - SM Mall of Asia,Halo-Halo,0.0,0,Pasay City,False,
chfk,Brownies Unlimited - SM Makati,Desserts,5.0,295,Makati City,True,5.0
chht,Dookki - Market Market,Korean,0.0,0,Taguig City,False,
chml,Cheelog - Buhangin,Filipino,4.7,77,Davao City Davao Del Sur,True,4.7
chp2,Moro Grounds Restaurant,Asian,4.7,17,Davao City Davao Del Sur,True,4.7
chqt,Sidechick - 9th Avenue Corner 26th street,Sandwiches,5.0,92,Taguig City,True,5.0
chrv,Treat Me Pls! - Waltermart Tanauan,Snacks,5.0,37,Taguig City,True,5.0
chvz,Big Chill - SM North EDSA,Fruit Shake,5.0,86,Quezon City,True,5.0
ci3j,Soy & Bean - Nasipit Road,Healthy,5.0,428,Cebu City,True,5.0
ci3o,Mood & Coffee - UST Dapitan,Coffee,5.0,489,Manila,True,5.0
cias,Mang BoyAlfredo Lugawan - Pasong Putik,Porridge,5.0,115,Quezon City,True,5.0
cicr,D Originals Hongkong Fried Noodles - Arsenio Herrera Street,Rice Noodles,5.0,46,Manila,True,5.0
cid0,Potato Corner - DABS Sumulong Highway,Fries,5.0,299,Marikina,True,5.0
cij4,Waffle Grid - Tisa,Pancakes & Waffles,0.0,0,Cebu City,False,
cijd,Champs Burger Festival Mall,American,5.0,25,Muntinlupa City,True,5.0
cilv,Candy Corner - Estancia,Desserts,0.0,0,Pasig City,False,
cily,SUNSCOR GROCERAMA FASTFOOD - Saavedra Street,Filipino,4.9,125,Davao City Davao Del Sur,True,4.9
ciqc,Sip Café - Capitol,Silog,4.9,213,Cebu City,True,4.9
ciro,Chef Brown - Bacood,Filipino,5.0,859,Manila,True,5.0
ciu7,CJ's Grill & Resto Bar - Alfredo Paredes Street,Bulalo,4.9,62,Koronadal South Cotabato,True,4.9
ciu8,Takoyadon - Robinsons Malolos,Takoyaki,4.0,12,Malolos Bulacan,True,4.0
cixg,CoCo Fresh Tea & Juice - Alfamart MOA,Milk Tea,5.0,1646,Pasay City,True,5.0
cj2y,Dongpo Chinese Cuisine - Eastgate Plaza,Ulam,4.9,53,Dagupan Pangasinan,True,4.9
cjdk,Singapore Chicken Rice by K&W - Asuncion St,Fried Chicken,4.8,64,Makati City,True,4.8
cjdv,Le Sucre Lab - UP Town Center,Cakes,5.0,87,Quezon City,True,5.0
cjfu,Eat & Run - Tondo,Filipino,4.9,51,Manila,True,4.9
cjig,Mexicano Bueno - Granada Street,Rice Bowl,0.0,0,Quezon City,False,
cjks,Nuts2Go - Mactan Street,Snacks,5.0,306,Cebu City,True,5.0
cjpq,Shokudo - Eastwood City Walk 2,Japanese,0.0,0,Quezon City,False,
cjq7,Super Chicken Tenders - Ortigas,Chicken,0.0,0,Mandaluyong City,False,
cjtx,TakoGenki -SMR,Takoyaki,5.0,205,Marikina,True,5.0
ck07,Nana Food and Beverages - SM Seaside,Fruit Shake,0.0,0,Cebu City,False,
ck34,Ms Tanghulu - Yakal Street,Ice Cream,0.0,0,Makati City,False,
ck6g,Wo Ai Ni Cantonese Food - Tondo Manila,Dim Sum,3.8,59,Manila,True,3.8
ck7n,Pabs Table - B Domingo M Guevara,Italian,0.0,0,Mandaluyong City,False,
ckfz,Happy Kopi - Barangay 813,Coffee,0.0,0,Manila,False,
ckgj,Marbel Food Harbor - Poblacion,Filipino,0.0,0,Koronadal South Cotabato,False,
ckhd,Buklod Kapé,Filipino,0.0,0,Quezon City,False,
ckiu,I Love Milktea - Caranglaan Dagupan,Milk Tea,0.0,0,Dagupan Pangasinan,False,
ckl1,New York Buffalo Brads Hot Wings - Mactan,Chicken,5.0,1174,Lapu-Lapu City Cebu,True,5.0
ckok,Frankie's New York Buffalo Wings - Sundry Food Hall Malate,Chicken Wings,5.0,185,Manila,True,5.0
ckqw,Italianni's - McKinley,Italian,0.0,0,Taguig City,False,
clc8,Mister Donut - Puregold North Commonwealth,Donut,5.0,23,Quezon City,True,5.0
clhs,The Clay Oven Co.,Unknown,5.0,10,Marikina,True,5.0
clm4,Gang Gang Boneless Fried Chicken - Bonifacio Street,Fried Chicken,4.9,332,Davao City Davao Del Sur,True,4.9
clml,Under the Balete - West Avenue,Filipino,0.0,0,Quezon City,False,
clud,Bulalo World Express - Villonco,Bulalo,5.0,95,Quezon City,True,5.0
clvh,BOK Korean Fried Chicken – IT Park,Fried Chicken,5.0,914,Cebu City,True,5.0
clvs,TOMORO COFFEE - Dagupan Junction,Coffee,5.0,80,Dagupan Pangasinan,True,5.0
clx7,Dragon Takoyaki - Boni Halcon,Milk Tea,4.9,840,Mandaluyong City,True,4.9
clxe,Yoboo by Chaboba - SM North EDSA,Beverages,5.0,43,Quezon City,True,5.0
cm2g,Nono's - Smaison,Sandwiches,4.9,16,Pasay City,True,4.9
cm39,Koepi - Ormoc,Coffee,4.9,18,Ormoc Leyte,True,4.9
cm3h,Kyrie's Tapsilogan,Fast Food,0.0,0,Pasay City,False,
cm80,Sizzlin' Steak - Banawe,American,5.0,1,Quezon City,True,5.0
cma5,Starbucks - Market Market,Coffee,5.0,3900,Taguig City,True,5.0
cmh3,Myeongdong24 - The Ridges,Korean,5.0,33,Cebu City,True,5.0
cmiw,Delicake Cafe - Marfori,Cakes,0.0,0,Davao City Davao Del Sur,False,
cmjw,Best Bites Boneless Fried Chicken - Maysilo Circle,Chicken,2.6,11,Mandaluyong City,True,2.6
cmnv,Cafe de Sugbo - Pasil,Coffee,4.8,27,Cebu City,True,4.8
cmt2,Mano Chicken - Amang Rodriguez,Fried Chicken,4.6,58,Pasig City,True,4.6
cmtu,Wings & Chops - J Ruiz Street,Chicken Wings,5.0,10,San Juan,True,5.0
cmus,Banh Mi Kitchen - SM Lanang,Thai,5.0,53,Davao City Davao Del Sur,True,5.0
cn4h,Amore Bread & Booze - Golden Phoenix Hotel Manila,Pizza,0.0,0,Pasay City,False,
cnc0,Smash It: Burgers & More - Pasay,American,4.9,1021,Pasay City,True,4.9
cngx,Chicken Chingu - G Tolentino Street,Fried Chicken,0.0,0,Manila,False,
cnhd,Don Macchiatos - Dagupan,Milk Tea,4.9,27,Dagupan Pangasinan,True,4.9
cnk8,Kubyertos - Elpidio Quirino Avenue,Pancit,0.0,0,Davao City Davao Del Sur,False,
cnob,My Girl Milk Tea and Coffee - Robinsons Novaliches,Milk Tea,0.0,0,Quezon City,False,
cnp5,MACBREW COFFEE SHOP,Beverages,0.0,0,Quezon City,False,
cnt6,Wealth Tea - California Village,Milk Tea,5.0,24,Quezon City,True,5.0
cnye,Shakekanan Snack Bar - Borces Street,Milk Tea,4.9,45,Cebu City,True,4.9
co39,Boss’Toppings - Mintal,Rice Bowl,0.0,0,Davao City Davao Del Sur,False,
co46,Frying Chicken X Bokki Tteok Bokki - JP Rizal Street,Korean,4.9,27,Marikina,True,4.9
co7j,Apartment 1B - 6F Arthaland,Unknown,0.0,0,Taguig City,False,
co9d,Chefie's Special - Malolos,Japanese,0.0,0,Malolos Bulacan,False,
comj,De Original Jamaican Pattie Shop and Juice Bar - Uptown Bonifacio,Filipino,5.0,224,Taguig City,True,5.0
comp,Taco Stop - Makati,Western,4.7,534,Makati City,True,4.7
conn,PAPA JES'S PIZZA HOUSE,Pizza,0.0,0,Makati City,False,
cooo,Dining Hime Japanese Food And Bar - Damosa,Japanese,4.9,146,Davao City Davao Del Sur,True,4.9
coqd,The Original Boat Noodle - SM Mall of Asia,Thai,4.9,97,Pasay City,True,4.9
cosf,Best Bites Boneless Fried Chicken - Roosevelt Avenue,Fried Chicken,4.7,308,Quezon City,True,4.7
cowj,Milk Tea Safari - Malibay,Milk Tea,5.0,181,Pasay City,True,5.0
cp8p,Maryam Kebab House - Kamias,Middle Eastern,4.9,868,Quezon City,True,4.9
cpda,Saige - Kapitolyo,Rice Bowl,5.0,38,Pasig City,True,5.0
cpdp,Johnny's Sizling and Grill House - Rasay St,Filipino,4.9,17,Davao City Davao Del Sur,True,4.9
cpmq,Dinaks Restaurant - The Green Zone,Fast Food,0.0,0,Pasig City,False,
cppj,Beans Riyal Food and Refreshment Hub,Filipino,0.0,0,Pasig City,False,
cq1h,Shawarma Shack - Private Road,Shawarma,4.9,898,Mandaluyong City,True,4.9
cq2d,HONEY DANJI KOREAN RESTAURANT INC. - Grand Emerald Tower Condominiums,Korean,5.0,119,Pasig City,True,5.0
cq2l,Founders Donuts - Zobel Roxas,Donut,5.0,132,Makati City,True,5.0
cq2m,Highlands Coffee - Two E-Com,Coffee,5.0,633,Pasay City,True,5.0
cq4o,Enricos Bakeshop Food And Drinks - Aurora Street,Bread,5.0,131,Pasay City,True,5.0
cq6o,Lemon Square Bakery Treats - Maysilo Mandaluyong,Cakes,5.0,348,Mandaluyong City,True,5.0
cqlj,Ramen Shokudo - Sonema Square,Ramen,5.0,80,San Juan,True,5.0
cqr3,Sangkil Too - Matina Aplaya Road,Sisig,0.0,0,Davao City Davao Del Sur,False,
cr23,S&R New York Style Pizza - Ayala Fairview Terraces,Pizza,5.0,2474,Quezon City,True,5.0
cr2y,Ling Nam Fried Siopao - Marikina,Snacks,0.0,0,Marikina,False,
cr2y,Ling Nam Fried Siopao - Concepcion Uno,Snacks,0.0,0,Marikina,False,
cr9g,House of Inasal - Bonifacio,BBQ,0.0,0,Davao City Davao Del Sur,False,
cran,Tercy's Beauty Studio Cafe,Coffee,0.0,0,Quezon City,False,
crex,Goto Topps - Ever Commonwealth,Filipino,4.9,14,Quezon City,True,4.9
crj1,Coffee Buddy - Morayta,Coffee,4.9,16,Manila,True,4.9
crnu,BingChun Tea - Puregold Taguig,Desserts,0.0,0,Taguig City,False,
crou,Red Box Cakes and Pastries - Baliok,Cakes,5.0,26,Davao City Davao Del Sur,True,5.0
crp3,Anyhow Inasal - Santa Ana,BBQ,5.0,61,Manila,True,5.0
